contrast,energy,homogeneity,correlation,label
1441.9485728346453,0.009707606050568952,0.07710716706578528,0.7824561489824112,Mentah
410.2368356299214,0.01976101847851478,0.24831208378831807,0.9536599370540769,Matang
1008.4587229330709,0.015962358732735667,0.12511693297112952,0.8315288753565955,Mentah
607.7247785433071,0.017230010865075255,0.16351729329048098,0.9129643259150114,Matang
1089.4565083661416,0.017714292529448703,0.13084891936886894,0.8907034489922355,Matang
887.7781126968505,0.01590750143172486,0.14578875299356375,0.8535951219066132,Matang
749.9980930118112,0.022775577458478163,0.22845804787120044,0.8480123336231805,Mentah
1360.1141117125987,0.010058059952342761,0.057476322646566394,0.7439603337847587,Matang
1096.3604822834648,0.016071335011631327,0.1479897276425965,0.8630944295243049,Matang
428.0088582677167,0.023406924004953145,0.3075452761249815,0.9494381081901022,Mentah
1645.9040354330712,0.009591230374497398,0.08640788155988818,0.79879242743922,Matang
718.6814714566926,0.01129622442950371,0.073474483991937,0.8286715122618551,Matang
1174.905819389764,0.01093683569278324,0.0807825479784272,0.8342677349731589,Matang
918.6912524606298,0.009979401585909323,0.08028996237502914,0.8662195004514689,Mentah
1006.9326402559059,0.01499609602712835,0.12898383626927215,0.8584541669134621,Setengah Matang
969.3193282480314,0.017530854967519997,0.20601906246239876,0.8861182607338266,Mentah
835.1739665354334,0.014858122634668057,0.13371631010267382,0.8664391559783451,Matang
1159.5277436023625,0.009678716625626228,0.058765677484374376,0.7883023589073023,Mentah
1702.4765009842522,0.01122843563476102,0.10706464485681799,0.8002352200498598,Setengah Matang
578.0784940944883,0.016851553998043122,0.1940518307475203,0.9281218778099516,Mentah
380.70250984251965,0.027586195190035474,0.28293360250717237,0.9562950565096375,Mentah
1556.0321727362207,0.009386142099074278,0.04372860331921463,0.6537968353728113,Matang
1241.9487573818897,0.018688794055504967,0.10549158669460444,0.8449929928063871,Mentah
1119.0971333661416,0.009451529847374004,0.0655501567586097,0.8074253347304836,Mentah
670.8638656496063,0.025803858243155963,0.25902904996685444,0.9067635275637541,Setengah Matang
793.4486343503937,0.030279061012381297,0.27642095011262435,0.8721204626002413,Matang
1223.0449680118109,0.013181677971121962,0.10294091739410717,0.8514442488321936,Matang
1065.907972440945,0.01121705550330387,0.10967432185841129,0.8464188180798035,Setengah Matang
1560.63188976378,0.010212633208569933,0.08403171322727712,0.7884357501418922,Matang
496.24120324803147,0.042993963178721985,0.4557853324001805,0.8907904660494984,Mentah
999.6724901574803,0.01774481437981424,0.1993732578901621,0.8887062120697214,Mentah
307.55290354330714,0.020268995572737303,0.2390301132773464,0.9521803059038098,Matang
824.73812746063,0.011025142672073369,0.06961696690447679,0.8428299169249942,Matang
